"PC1","PC2","UMAP1","UMAP2","HC","GMM","DBSCAN","uncertainty","obligation","id","count"
-0.0106471374479502,-0.00523240512638821,1.72881540527975,1.23250412495857,"R","R","L",0.000274509559488489,"Brühemenge: 600 l/ha.",1174,1
-0.0681423927818185,-0.0428074390806431,1.57554563751852,1.15007710011726,"R","R","L",0.00204558501498242,"Brühemenge: mindestens 1000 l/ha.",1175,1
-0.0190844079260623,-0.0488267495176131,2.28650316467917,1.12063049824958,"Q","R","Z",0.00136641111647673,"Die angegebene Aufwandmenge bezieht sich auf Stadium BBCH 71-73 (J-M, Nachblüte) und eine Referenzbrühemenge von 1600 l/ha (Berechnungsgrundlage) oder auf ein Laubwandvolumen von 4500 m³ pro ha. Die Aufwandmenge ist gemäss den Weisungen der Zulassungsstelle an das Laubwandvolumen anzupassen.",1182,1
-0.0259710001079546,-0.163385820770827,1.44736036530173,0.921274001915505,"Q","R","Z",0.402444579461358,"Die Behandlung sollte bei hoher Luftfeuchtigkeit und mit einer Mindestwassermenge von 1000 l/ha erfolgen.",1189,1
-0.0227423640310865,-0.0580773003186673,1.71082672348654,0.822661514599373,"Q","R","Z",1.62728940374945e-05,"Die maximale Aufwandmenge von 2.0 kg/ha pro Applikation darf nicht überschritten werden.",1192,1
0.021818037007962,0.0640519322525797,1.95497640839255,1.15610503705268,"Q","R","Z",0.0163977711959984,"Entspricht 1.5 Mio Nematoden / Liter; Wasseraufwandmenge 1500 l/ha.",1204,1
0.0877548830406832,0.0854266695207611,1.94047388306296,1.17590659411674,"Q","R","Z",0.00724851004050764,"Entspricht 2.5-5 Mio Nematoden / Liter; Wasseraufwandmenge 1000 bzw. 500 l/ha.",1205,1
-0.0256930114789016,-0.12984340342842,1.38058647385275,0.945103700478127,"F","R","Z",0.0918946711997669,"Für kleine Flächen (0.2-1 ha) 600 Dispenser/ha nicht unterschreiten. Für grosse Flächen (>3 ha) kann die Anzahl der Dispenser auf 300/ha reduziert werden.",1217,1
-0.0268143780201308,-0.00456947651934305,1.82600006333029,1.45790409596687,"Q","R","D",0.00169965332653332,"In 200 - 400 L Wasser/ha.",1231,1
0.00430644540433974,0.00656425028322695,1.84259971848166,1.47904729398017,"Q","R","D",0.00179180255245026,"In 200 - 600 L Wasser/ha.",1232,1
0.0167955993582965,0.00926022640487181,1.78946909180319,1.53675150426154,"Q","R","D",0.029824131278777,"In 300-500 l Wasser/ha.",1233,1
-0.0324446281344411,-0.0527371679936038,1.63761600723898,1.78077756913429,"Q","R","Z",0.117477216141404,"Konzentration/Aufwandmenge: 0.015 % (0.24 l/ha) ""Rondo Combi L - Slick"" + 0.03 % (0.48 kg/ha) ""Rondo Combi L - Legan"".",1266,1
-0.0416715167898327,-0.111027184014028,1.3876865791384,0.783745344002297,"P","R","Z",0.16714752270434,"Kurative Verwendung in befallenen Gebieten. Für eine maximale Wirksamkeit sollte die Mindestdurchschnittstemperatur über 24 Stunden 20°C betragen. Freisetzung in der Vegetation, geschützt vor direkter Sonneneinstrahlung. Die Freisetzung sollte am besten abends oder am frühen Morgen erfolgen.",1267,1
0.121001625367938,-0.0467248952079029,2.16151460877097,0.248927106354883,"J","R","Z",0.146239769556019,"Maximal 0.025% (25 mL / 100 L Brühe).",1269,1
0.315181600039304,-0.092833542898088,0.963496534735321,-1.8291406675982,"T","R","Z",0.0279669533204226,"Maximal 1 Behandlung pro Kultur mit diesem Produkt. Insgesamt nicht mehr als 3 Behandlungen mit einem Tebuconazol-haltigen Produkt.",1270,1
0.204718275254027,-0.0493281927799048,0.984330027014374,-1.74972904173608,"T","R","Z",0.0824274691403067,"Maximal 1 Behandlung pro Kultur. Im Fall eines starken Befalls durch Trespen ist eine Splitapplikation gemäss den Angaben der Bewilligungsinhaberin möglich.",1271,1
0.272984327638791,-0.0311693971577724,0.878786413580536,-1.43724787680382,"T","R","Z",0.0319551213332301,"Maximal 1 Behandlung pro Parzelle und Jahr bei abgehender Blüte bis spätestens 2 Tage nach dem Abblühen.",1273,1
0.273863613908724,-0.0304730272927586,0.813001482397675,-1.3336972042727,"T","R","Z",0.0279108768776508,"Maximal 1 Behandlung pro Parzelle und Jahr bei abgehender Blüte bis spätestens 5 Tage nach dem Abblühen.",1274,1
0.18682355615293,-0.0936960593590017,0.742290346533417,-1.65359485594506,"T","R","Z",9.09128957814476e-05,"Maximal 2 Behandlungen pro Kultur und Jahr. Wenn höchsten 2 Applikationen gegen diesen Schaderreger gemacht werden, max. 1 Behandlung pro Kultur und Jahr mit diesem Mittel",1286,1
0.161829077101492,-0.0627355750650884,1.30912956467307,-0.736366693656394,"T","R","Z",0.00938342126875102,"Maximal 2 Behandlungen pro Parzelle und Jahr. Bei 1 Behandlung diese kurz vor dem Farbumschlag durchführen, gefolgt von einem anderen gegen Kirschenfliege bewilligten Produkt (Intervall ca. 7 Tage). Bei 2 Behandlungen: 1. Behandlung kurz vor dem Farbumschlag, Intervall 10 Tage.",1291,1
0.32043611621344,-0.141571660701562,0.860021917730927,-1.75851023642297,"T","R","H",0.00249044995185921,"Maximal 3 Behandlungen pro Kultur im Abstand von 2-3 Wochen mit diesem Produkt oder einem anderen Produkt, das diesen Wirkstoff enthält.",1295,1
0.225267422670445,-0.0638505749736506,0.705170957953094,-1.54945660082574,"T","R","Z",0.00111096515540765,"Maximal 3 Behandlungen pro Parzelle und Jahr mit diesem Produkt oder einem anderen Produkt, das den Wirkstoff Tebuconazole enthält.",1298,1
0.131698260061844,-0.116335512806387,1.72811731568015,0.552413250525048,"Q","R","Z",1.63489304544351e-05,"Maximale Aufwandmenge pro Behandlung: 0.25kg/ha.",1310,1
0.122417010639087,-0.148985852093526,1.7089789794985,0.384685139377167,"Q","R","Z",0.000282180380672514,"Maximale Aufwandmenge pro Behandlung: 0.3 l/ha.",1311,1
0.0484790740107057,0.0234784557506251,1.58417877426779,0.316761183757832,"M","R","Z",0.0194669471676802,"Mit der tieferen Aufwandmenge kann bis Stadium 32 (BBCH) behandelt werden.",1318,1
0.00293754450875177,-0.160817865703164,-0.224812181084991,-2.08252454249139,"R","R","Z",0.00707988491330858,"Mit Phenylamid-Fungiziden dürfen maximal 3 Behandlungen pro Jahr bis spätestens 31. Juli durchgeführt werden. Spritzabstände maximal 14 Tage bei nacheinander folgenden Behandlungen.",1320,1
-0.164094505314299,0.0501109239804446,-0.725739152520538,0.437768022735169,"L","R","Z",0.255810505081714,"Nur Apfelsorten gemäss den Angaben der Bewilligungsinhaberin behandeln. Nicht kombiniert mit anderen Pflanzenschutzmitteln anwenden (Ausnahme: Ethephon zur Ausdünnung bei der Sorte Elstar).",1333,1
-0.144622050914325,0.0189157524127127,0.166405527502655,0.834697182495644,"R","R","Z",0.28913246667316,"Nur bei Anbau auf Mulchfolie: Zwischenreihenbehandlung, Anwendung ausschliesslich unter Verwendung von Spritzschirmen. Weder die Kultur noch die Mulchfolie dürfen getroffen werden.",1335,1
-0.010665963708404,-0.130424152454652,-0.521977098077179,-1.84040046183343,"R","R","Z",0.29461397587217,"SPe 3: Zum Schutz von wildlebenden Säugern max. 1 Anwendung pro Parzelle und Jahr mit einem Trifloxystrobin-haltigen Produkt.",1393,1
0.00369905297349277,-0.111411844599089,1.81044277420676,0.603224392254403,"Q","R","Z",0.00106678172175212,"Splitbehandlung (angegebene Aufwandmenge entspricht total bewilligter Menge pro Parzelle und Jahr): Keimblatt- bis 2-Blattstadium: 0.2-0.3 l/ha; 4- bis 6-Blattstadium: 0.5-0.9 l/ha.",1397,1
-0.0352297472366103,-0.148685463889589,1.79207453003561,1.28315090687995,"Q","R","Z",0.000131595335857271,"Wassermenge: 10'000 l/ha, resp. 1 l/m².",1412,1
-0.0101017221305786,-0.032256349899092,1.73169264069235,1.24888455422645,"Q","R","Z",0.000418522362483631,"Wassermenge: 300-400 L/ha.",1413,1
0.150674675617749,-0.0420764999946702,1.9197042869631,-1.22005439249749,"S","S","F",0.258903254511082,"Keine Niederschläge während mindestens 6 Stunden nach der Behandlung.",13,320
0.190542896343764,0.107986705303127,1.34639820328391,0.038816030342629,"R","S","Z",0.0140852163034453,"Einzelpflanzenbehandlung.",42,130
0.0193021060946041,0.0340182565817174,0.808537809759735,-0.199304287116477,"M","S","Z",0.110449383751468,"Behandlung spätestens bis Ende August. Es dürfen keine grünen Pflanzenteile und keine Reben mit niederen Schnittsystemen (Gobelets und tiefe Cordons usw.) behandelt werden.",56,113
0.0919893688657353,0.0874286279983253,1.00019630661642,0.0994318977189565,"M","S","Z",0.00140509470176742,"Behandlung bis spätestens 2 Wochen vor der Saat oder Pflanzung.",74,86
0.0213653301509486,0.0960129889823482,0.980049459845184,0.0326641008449102,"R","S","Z",0.00935224497041054,"Behandlung von im Herbst gesäten Kulturen.",80,80
0.174685479617266,0.0952755642428895,0.900379984289764,-0.84651899782891,"T","S","Z",0.111840988472931,"Einzelpflanzenbehandlung gemäss Direktzahlungsverordnung (DZV).",102,56
0.195568431349109,-0.136998669695025,2.52405771485007,-1.19559956042046,"T","S","Z",0.0815814248999314,"Behandlung nach Bedarf wiederholen.",119,41
0.128215580886031,-0.0398269371721389,1.89145263901389,-1.10659885851617,"S","S","F",0.196293727573833,"Keine Niederschläge während mindestens einer Stunde nach der Behandlung.",124,40
-0.0177427573921547,0.0613766239823463,0.692268698126434,1.20365744384055,"P","S","Z",0.233575063870847,"Anwendung bei Bodentemperaturen von mindestens 10°C.",127,39
-0.0483550848002886,0.0450510370429175,0.623644201666473,-0.0716984316515421,"M","S","Z",0.209108645742363,"Behandlung spätestens bis Ende August. Es dürfen keine grünen Teile der Kulturpflanzen mit dem Herbizid in Kontakt kommen.",141,34
0.0493125168045688,0.124369371903546,1.07283624878561,-0.0333816751646494,"R","S","Z",0.0698522192296535,"Behandlung von im Frühling gesäten Kulturen.",147,32
-0.0445000050799116,-0.00640848052092594,0.673335401922821,0.826610381920388,"Q","S","Z",0.0229698514305888,"Boden nach Anwendung einige Tage gut feucht halten. Nicht bei Sonnenlicht behandeln (abends oder bei Bewölkung).",148,32
0.176082899561343,-0.169811470619902,1.83772835007346,-0.656322066466758,"M","S","Z",0.000744598964100729,"1. Behandlung bei Befallsbeginn, regelmässige Behandlungen in Abständen von 7-10 Tagen.",159,29
0.0609897130758338,0.0165690770703836,1.60188945999777,0.506147618610909,"R","S","Z",0.0659497580680989,"Pflanzen bei Bedarf allseitig gut benetzen. Behandlung nach 2-3 Wochen bei Bedarf wiederholen.",166,28
0.153346636337432,-0.0188251866628298,2.39659342041647,-0.987936262767265,"T","S","Z",0.0750983016062212,"Bei Bedarf Anwendung nach 10-14 Tagen wiederholen.",180,24
0.125496210876308,-0.00484456241678656,2.28315386047995,0.938697333653023,"J","S","Z",0.15334168680684,"Die Aufwandmenge bezieht sich auf die effektiv zu behandelnde Fläche.",186,22
0.0476268148241748,0.0426076436095204,1.14588817825949,-0.213787768762062,"M","S","Z",0.237258517337341,"Behandlung gegen Monilia während der Blüte.",225,18
0.272772559716948,-0.118314662599895,2.44126829376852,-1.17481720892663,"T","S","Z",0.325793524137598,"Behandlung bei Bedarf nach 5-10 Tagen wiederholen",235,17
0.21686445096647,0.0156092496158403,1.05163988342917,-0.874508623759696,"I","S","Z",0.155346774002257,"Beweidung oder Schnitt (Grünfutter oder Konservierung) frühestens 3 Wochen nach der Behandlung.",238,17
0.00771952051119502,-0.059613264527957,-2.40729847678506,0.494673217852166,"T","S","Z",0.099378208900177,"Erste Behandlung bei Infektionsgefahr bzw. ab Warndiensthinweis.",239,17
0.0872950397128385,0.0252107681590538,1.51756557694113,-0.38830173460717,"T","S","Z",0.27978278029414,"Keine Behandlung mit Hand- oder Rückenspritze.",241,17
0.095237830420795,0.282745635498397,0.275916426092743,0.313472445328286,"M","S","Z",0.353845108627432,"Anwendung frühestens 6 Monate nach Pflanzung.",252,16
0.096391229769471,0.0664365683980977,1.24884065857565,-0.12416655270333,"M","S","Z",0.00274334745126192,"Die Behandlung ist nach Austrieb oder nach einem ersten Schnitt vor der Bildung der Blütentriebe durchzuführen.",254,16
0.0952830486684699,-0.0169592559739474,1.66122564545309,-0.423415248076866,"M","S","Z",0.00863569240031847,"Behandlung bei Befallsbeginn.",271,14
0.0565829501367402,0.083004489638806,1.45546373596823,0.568095083553841,"R","S","Z",0.142650328599952,"Behandlung von Unkräutern und Ungräsern mit weniger als 10 cm Höhe.",272,14
0.324600897495704,-0.0142141907232248,1.54079040756857,-1.45767915693993,"T","S","Z",0.0786983172800041,"Behandlungen nur während dem Flug (gemäss kritischer Fangzahl) im Abstand von mindestens 7 Tagen.",274,14
0.109131187636422,-0.0613273409876605,1.84765514603293,-1.00787866560693,"S","S","F",0.180899187479186,"Keine Niederschläge während mindestens 4 Stunden nach der Behandlung.",286,13
-0.0867770709971437,0.0119576027758954,0.403177587896942,0.479647572357705,"R","S","Z",0.372394702962893,"Die Kultur darf während der Behandlung nicht in Kontakt mit dem Herbizid kommen. Anwendung unter Abschirmung erforderlich.",296,12
0.130620006350743,-0.0663509020111671,1.57467779389059,0.130842390675595,"T","S","Z",0.0101909211222175,"Flächenbehandlung.",297,12
0.101215791290412,-0.0104754970563429,1.61695465317404,-0.248312239329765,"S","S","Z",0.103743281745016,"Zweite Behandlung; bei stärkerem Befall.",316,12
0.0263777990564095,0.0701032728545612,0.760727732092499,0.498948808033516,"N","S","Z",0.0747055376609732,"Anzucht von Jungpflanzen und Saatbeet-Behandlung.",341,10
0.0894753981460586,-0.0834732115819788,1.7998541282717,0.9155618503881,"Q","S","Z",0.122363243467811,"Behandlungen in 350 l Wasser 1 mal pro Woche, sobald 30 % der Pflanzen aufgelaufen sind.",348,10
-0.00691254842213943,-0.0762337395380428,-1.9153615547117,0.326687644441178,"S","S","Z",0.043494022972702,"Die behandelte Fläche soll während zweier Tage nicht betreten werden.",356,10
-0.048284486761858,0.0309974845173107,1.55321630707419,0.420571143944314,"R","S","Z",0.343521574265491,"Pflanzen allseitig gut benetzen. Behandlung nach Bedarf wiederholen.",366,10
0.0881059780108685,0.205236002969357,0.388135759741425,-0.146500532309959,"I","S","Z",0.224982581384087,"Anwendung nur bis spätestens Ende Juli.",369,9
0.232423649732937,0.0904978001385923,1.04525837174094,-0.586109046618888,"I","S","Z",0.0314474365270786,"Behandlung nur im Frühjahr oder Sommer bis Ende August.",371,9
0.0659714751347302,-0.14413114400522,1.87106975784933,-0.556195501964042,"M","S","Z",0.00186932465230838,"Erste Behandlung bei Befallsbeginn, bei Bedarf nach 7 Tagen wiederholen.",379,9
0.207027704461313,0.0500825520236469,1.30379995575583,-0.85043848006005,"T","S","Z",0.0377690644336013,"2 Anwendungen pro Jahr, April bis September.",432,7
0.232470859971922,0.0631348504859506,1.9828055786196,-1.26997042147393,"T","S","Z",0.345085634752968,"Applikationsintervall: 14 Tage.",438,7
0.0616040452088,0.181130477691494,1.34229549637473,0.261527569238594,"R","S","Z",0.287762193356093,"Behandlung der unbearbeiteten Zwischenreihen bei der Streifenfrässaat.",441,7
0.0121102203736382,0.0752381674602291,0.618434278875946,0.592919613440087,"T","S","Z",0.317840709705897,"Sofort nach der Applikation einarbeiten.",462,7
0.0313023474574166,0.0617904827371384,0.697920648962616,-0.0543365225004649,"R","S","Z",0.0199885603782846,"1 Behandlung nach der Ernte.",467,6
0.168187464601537,-0.138877344790661,1.22236522904074,-1.16235363928551,"T","S","Z",0.0828831757397875,"1-3 Behandlungen in Kombination mit Phytoseiulus.",468,6
0.0826589364389732,-0.179631886927991,1.57136282196677,0.169936626423647,"T","S","Z",0.000261861381683048,"Behandlung mit Spritzschirm.",480,6
0.137712247355299,-0.00732530834955469,2.39895281067526,-0.968744997661064,"T","S","Z",0.0288177541202069,"Bei Bedarf Anwendung nach 14-21 Tagen wiederholen.",485,6
0.063331937317585,0.0133505408673845,1.32334789505637,0.394465471823266,"R","S","Z",0.00222443370616576,"Einzelpflanzenbehandlung mit Rückenspritze.",495,6
0.293929011841552,-0.0703894277975606,1.95691570511496,-0.900550012271354,"T","S","Z",0.00261736942414503,"In der Regel nur 1 Behandlung bei Befallsbeginn durchführen.",498,6
0.0690787337226128,0.0471162409426144,1.00551590195334,-0.33480287043328,"M","S","Z",0.0767841429278144,"Letzte Behandlung bei Beginn des Farbumschlags, jedoch spätestens Mitte August.",502,6
-0.0295875480579302,-0.167753966573543,1.74403986206686,-0.353446130435417,"M","S","Z",0.238650393247847,"Spritzabstände 7-10 Tage zu anderen Kontaktfungiziden.",518,6
0.119312965555055,0.0228839330372868,1.89065536728537,1.43682157548194,"J","S","Z",0.400511913915743,"6% bei 300 l Wasser.",523,5
-0.0248670021046259,0.129329620420837,0.878439752966522,0.605752672274163,"R","S","Z",0.379536607426183,"Anwendung auf die trockenen Unkräuter und Ungräser (2 ml Produkt/m2 in 15-30 ml Brühe/m2).",526,5
-0.0200412298978351,0.0865217629201548,1.31555732956564,0.320127117652943,"T","S","Z",0.0162320792640464,"Anwendungstechnik: Unterblattbehandlung.",527,5
0.0247359758354314,0.111722082378509,1.11299738159811,0.265577695537856,"M","S","Z",0.00691821601909437,"Behandlung auf abgehärtete Pflanzen.",528,5
0.0317116043334218,0.146918236139517,0.933200685888885,0.125846172888329,"R","S","Z",0.0731542345802261,"Behandlung von im Frühling oder Herbst gesäten Kulturen.",529,5
0.102691727523219,-0.0599359340530538,2.4194339202944,-0.955435876529167,"T","S","Z",0.0426822785170005,"Bei Bedarf Anwendung nach 7 Tagen wiederholen.",533,5
0.0728448462490372,-0.140190445974315,1.84093555679953,-0.60274196116204,"M","S","Z",0.00252992698994903,"Erste Behandlung bei Befallsbeginn, bei Bedarf nach 7-14 Tagen wiederholen.",544,5
0.124219693842887,-0.0262876505209644,1.26195558777487,-0.0797665759729838,"M","S","Z",0.00743068344490216,"Remontierende Erdbeeren: Behandlungsintervall von 21 Tagen.",558,5
0.111662251273774,0.0446916544412893,1.17718729248679,0.205465280656269,"R","S","Z",0.00214826655594891,"1. Behandlung im Keim- bis Zweiblatt-Stadium der Unkräuter. 2. Behandlung 5-7 Tage später.",570,4
0.277341598040443,-0.0711426475558105,2.31115087738669,-1.3317098662066,"T","S","Z",0.0215103596075107,"4 Anwendungen im Abstand von 7 Tagen.",572,4
0.301055693620306,-0.0399295562510135,2.12857565155661,-1.41556001154656,"T","S","Z",0.0195058526968923,"6 Anwendungen im Abstand von 7 Tagen.",573,4
0.278268529139391,0.0254276152317647,2.2570336746279,-1.2517628714251,"T","S","Z",0.0593563500297135,"Applikation im Abstand von 4 Wochen.",581,4
0.200013475095149,0.00480652402704501,1.57984194031393,-0.211138223092506,"T","S","Z",0.00213946192402681,"Behandlung mit der Rückenspritze.",584,4
0.0377916928084453,0.0701798330873597,1.12110265961325,-0.0410035893129801,"M","S","Z",0.00596976796483395,"Die Behandlung soll bis zum Austrieb der Gehölze abgeschlossen sein.",610,4
0.215160742819362,-0.0635328155767739,1.89401849976218,-0.414158348720024,"T","S","Z",0.0867215206187295,"Eine Behandlung mit der höheren Dosierung oder zwei Behandlungen mit der niedrigeren Dosierung.",614,4
-0.0526390530687086,-0.0104920296625644,1.33907446137106,0.420582766850045,"R","S","Z",0.0133477744794589,"Einzelpflanzenbehandlung mit Streichgeräten oder Blackenspritze.",615,4
0.148314398261138,-0.0468603481216756,1.82127842178976,-1.14850914923424,"S","S","F",0.12865088771561,"Keine Niederschläge während mindestens 2 Stunden nach der Behandlung.",633,4
0.161470145317345,-0.0361912300734069,1.84876331558859,-1.0682352825808,"S","S","F",0.122690555574626,"Keine Niederschläge während mindestens 24 Stunden nach der Behandlung.",634,4
0.202188548398863,0.165656005428518,1.08198150864279,-0.265553419272849,"M","S","Z",0.0215863557132125,"Letzte Behandlung vor der Blüte.",636,4
0.149377503994175,-0.000160778445509269,1.34441265335715,-0.148799394051979,"M","S","Z",0.00183152933738773,"1-2 Anwendungen im Abstand von 5-10 Tagen bei 8-14 mm Fruchtgrösse (BBCH 69-72).",676,3
0.303423781146243,-0.0867983230918696,2.25201448670065,-1.36839771715874,"T","S","Z",0.1409252425544,"1-2 Anwendungen pro Jahr im Abstand von 1-4 Wochen .",677,3
0.279940100363719,-0.0694026563621243,2.11453184357321,-1.27218330351586,"T","S","Z",0.0175087722675027,"1-3 Anwendungen.",678,3
0.454810535743085,-0.109895878104855,2.16124090424216,-1.78077555147881,"T","S","Z",0.434669044367179,"2-3 Einsätze im Intervall von 2 Wochen.",682,3
0.0355504598871389,0.1275960144633,0.374374716192841,0.724704648573449,"R","S","Z",0.263091165860729,"Anwendung im Frühjahr",690,3
0.0883863606166994,0.107741686095901,0.813624708563446,0.283752083052447,"M","S","Z",0.118444474443866,"Anwendung mindestens 2-3 Monate vor Anbau der Kultur.",691,3
0.097575000975628,0.0487022821570337,2.18208441010153,1.07518583091026,"Q","S","Z",0.379589754403296,"Aufwandmenge entspricht 1500 Millionen Organismen / ha.",692,3
0.160672804535687,0.129348469863746,1.09884866943991,0.0400003001285101,"M","S","Z",0.0317202366771578,"Behandlung bei vollem Krautwachstum.",696,3
-0.085670995788805,-0.137127976415406,1.80374607315695,0.776462133247902,"T","S","Z",0.00601273390393697,"Behandlung mit Rücken- oder Handsprühgerät:  3-4 l Emulsion/1000 Pflanzen.",698,3
0.0278037594547289,0.281137694171573,0.428976385504364,1.07367646249061,"N","S","Z",0.461258215363083,"Behandlung von immergrünen hartblättrigen Pflanzen im Innenbereich.",701,3
0.071862348044331,0.0694969465355109,1.28228029480612,0.133137139697125,"R","S","Z",0.0635443977087475,"Behandlung wenn Unkräuter und Ungräser ca. 10 cm hoch sind.",702,3
-0.141212285095836,0.00650270775698992,0.463199942022919,0.696510727722695,"Q","S","Z",0.240655776859238,"Bodenbehandlung: Nach Anwendung sofort in den Boden einarbeiten.",718,3
-0.010117238911349,0.00202688868038932,0.751872389227509,-0.50968993155236,"T","S","Z",0.52020739358604,"Freisetzung in Bereichen, wo Drosophila suzukii vorhanden ist, sowohl in den Anbauflächen als auch an deren Rändern. Die Zone für die Freisetzung muss relativ gross sein (flächendeckendes Management, Mindestfläche 1 ha).",729,3
0.244741860176806,0.0926497466646674,1.60736593475974,-0.386411671321342,"T","S","Z",0.3678814270703,"Furchenbehandlung.",731,3
0.052134230220346,0.195380518224805,0.161679117590546,0.352272819001725,"T","S","Z",0.162643394726169,"Kurative Anwendung in Befallsherde.",748,3
0.046216759469539,0.122174792707314,0.662603228003143,-0.110884313266227,"R","S","Z",0.0269889469504743,"Nacherntebehandlung bis spätestens 15. September.",765,3
0.0523009812313034,0.105908008235113,0.287048666388153,0.333565104026845,"T","S","Z",0.245348995372441,"Nur Behandlung von Rebunterlagen in Rebschulen.",769,3
0.175693952934219,0.0426216109766377,1.29228052368796,-0.139035318772743,"M","S","Z",0.00178861657198615,"2 Behandlungen: 1. vor der Blüte (BBCH 59) und 2. nach der Blüte (BBCH 69).",803,2
0.0580552044304185,0.100511069726958,0.94286951294577,1.00823699982887,"T","S","Z",0.233015529588917,"Als Ersatz für eine Vorauflaufbehandlung.",812,2
-0.126847116693809,-0.0331856949086732,-1.6198817802366,0.503605987150719,"Q","S","Z",0.275334207335324,"Behandelte Flächen im Freiland nach der Behandlung bis zur ersten Bodenbearbeitung mit einer Plastikfolie abdecken.",836,2
0.174930435229528,-0.0547271556244487,1.27590975037253,-0.182480518500755,"M","S","Z",0.00114370746433179,"Behandlung 3 bis 4 Tage nach dem Schnitt auf wüchsigen Rasen (Temperatur > 8°C).",837,2
0.271238078170887,-0.129035229739168,2.50318369141257,-1.24281490294213,"T","S","Z",0.121120056713721,"Behandlung alle 10 Tage wiederholen.",838,2
0.132754613583639,0.0364975182888921,1.16772732010519,-0.0773312493967509,"M","S","Z",0.000203074970864248,"Behandlung bis spätestens 3-5 Tage nach der Saat.",840,2
0.0640875679788143,-0.0259409233636368,1.24204048386252,-0.0538990840124583,"M","S","Z",0.00129971127586026,"Behandlung im Sommer nach einem ersten Schnitt auf Wiederaufwuchs (ca. 1 m hoch) vorzugsweise mit Handspritze.",842,2
-0.0273381624965158,-0.0888197678100773,1.4771846221987,0.242195313070467,"T","S","Z",0.000801315697805727,"Behandlung mit Rücken- oder Handsprühgerät.",843,2
0.109577941848931,0.192651543810442,-0.179680020898224,-0.115838234107444,"O","S","Z",0.107342219777506,"Behandlung nur bei Tribenuron-methyl resistenten Sonnenblumen-Sorten.",845,2
0.0649762709088649,0.103051778007373,0.457697241217255,0.148835006375363,"I","S","Z",0.171883659332069,"Behandlung nur während der vollständigen Winterruhe der Kultur.",846,2
0.0403221451811696,0.048551026181508,0.662694780737518,-0.262258683125923,"R","S","Z",0.0434063505213604,"Behandlung so bald wie möglich nach der Ernte, nicht später als 7 Tage nach der Ernte.",847,2
0.0776624286171837,0.131653395700702,1.0848449157778,0.0316867038798833,"M","S","Z",0.0399036862238056,"Behandlung sobald die Kulturen gut eingewurzelt sind (3-4 Wochen nach der Pflanzung).",848,2
0.0758708493393588,0.115200614681264,1.20826515427267,-0.0911271914648508,"M","S","Z",0.103588245174969,"Behandlung während der Vegetationsruhe: nach dem Schnitt vor dem erneuten Austrieb.",849,2
-0.217524354106203,0.095551703966573,1.01001962891257,0.798563297112038,"Q","S","Z",0.448372338915179,"Beizung mit Sprühgerät nach dem Sortieren oder beim Legen.",864,2
0.0706837564816309,0.0987045901092764,1.46883472672141,0.474849383552125,"T","S","Z",0.0366895974401258,"Blattbehandlung.",870,2
-0.114753311306894,0.094920368850982,0.642443506628632,0.673711921293786,"Q","S","Z",0.252798586521481,"Boden nach der Anwendung einige Tage feucht halten.",872,2
-0.0546673471967547,0.0766512136214723,0.234300463110565,1.15307718070274,"S","S","Z",0.366280907549112,"Die Anwendung erfolgt zwingend mit der Unterstützung des Programmes ""ProFume Fumiguide"".",881,2
0.111958538759623,-0.0356770037409209,0.61710628739035,-0.440110628287742,"T","S","Z",0.0222078302754337,"Die Behandlung erfolgt ausschliesslich in hermetisch abgeschlossenen Infrastrukturen.",882,2
-0.0156544234260429,-0.133371378730806,1.41600498428976,0.842786188442757,"Q","S","Z",0.483774199109619,"Die Behandlung sollte bei hoher Luftfeuchtigkeit und mit einer Mindestwassermenge von 800 l/ha erfolgen.",883,2
0.123268439443954,-0.0910816338133947,1.83821758499777,-0.341843847911308,"Q","S","Z",0.00635863893564714,"Die Luftfeuchtigkeit muss nach dem Einsatz während mindestens 24 Stunden über 90% r. F.  gehalten werden. Behandlung nach 7-14 Tagen wiederholen.",885,2
0.156208840549131,0.0129781379072369,1.5300353454653,-0.628100638072441,"M","S","Z",0.010736050644103,"Einsatz am Tag vor errechnetem Blüten-Infektionstag. Bei mehreren aufeinanderfolgenden Infektionstagen muss die Behandlung alle 2 Tage wiederholt werden, so lange neu Blüten aufgehen.",889,2
0.0522149426723185,0.130940071206046,1.07804569473898,0.176903470624735,"M","S","Z",0.00963744161970537,"Erste Anwendung 2-3 Tage nach der Pflanzung, zweite Anwendung 12-16 Tage später.",893,2
0.0514525816208266,0.035606965668059,1.3172872947756,0.28185629027014,"R","S","Z",0.00114951056020551,"Flächenbehandlung nach Neuansaat.",896,2
0.180789114317033,-0.113932644984913,1.92371687164938,-1.19269443003411,"S","S","F",0.100243947520037,"Keine Niederschläge während mindestens 3 Stunden nach der Behandlung.",928,2
0.00267400299798674,-0.0596238642780029,1.88519319763815,1.4406644061399,"P","S","Z",0.46215294442661,"Mit Motor- oder Rückenspritze in 500-1500 L Wasser, mit Rückennebelblaser in 250-400 L Wasser.",962,2
0.246938850350582,-0.00917009069740989,2.23782572022116,-1.34321761576409,"M","S","Z",0.011110040438664,"Nach der Behandlung mit dem Schnitt 4 Tage zuwarten (ideal 8 bis 10 Tage).",963,2
